Date,Start_destination,End_destination,Am_timings,Midday_timings,Evening_timings,Mid_nigh_timings
2021-06-21,Adarsh Nagar-Nelamangala,S K Garden,18,28,30,10
2020-08-15,Santhosh Nagar,Banaswadi,16,39,27,25
2021-01-18,Cox Town,Tatanagar,16,36,25,19
2022-04-18,Meenakunte,Kadugondanahalli,15,33,25,25
2020-07-05,Pothalappa Garden,Vidyaranyapura,13,28,30,20
2020-06-08,Madhava Nagar,Kurubarahalli,12,34,28,26
2021-03-22,Avenue Road,Madhavan Park,16,30,29,18
2020-10-27,Alur,Palya,18,29,28,21
2022-02-08,Andrahalli Main Road,Sultanpalya,16,30,30,14
2021-11-08,Tataguni,Lakkasandra,15,32,29,22
2021-03-15,Aduru-Aavalahalli,New Bank Colony,12,31,29,28
2020-10-26,Padarayana Pura,Ayappa Garden-Adugodi,12,36,25,11
2020-10-02,Ragihalli,Vidyamanya Nagar,15,35,28,18
2021-04-25,Lakshminarayana Pura,Nimbekaipura,12,39,26,21
2021-10-06,Thidlu,Richmond Town,13,29,25,13
2020-04-15,Akkipete,PNB Layout,20,40,29,23
2022-02-25,Hesaraghatta,Padmanabha Nagar,14,37,27,27
2020-12-07,Visthar,Babusa Palya,17,29,25,30
2020-06-30,Pillahalli,Nagareshwara-Nagenahalli,13,30,28,30
2020-05-17,Kukkanahalli,Cox Town,16,25,30,28
2020-06-09,Thigala Chowdadenahalli,Arasanahalli,14,26,26,18
2021-05-11,New Timberyard Layout,Pukhraj Layout,16,36,25,30
2021-11-27,Kaggadasapura,Manganahalli,12,28,26,14
2020-06-28,Pottery Town,Kuduragere-Bettahalasur,16,34,29,18
2020-05-21,Nagashetty Halli,Nagashetty Halli,17,25,28,22
2022-01-10,Anand Nagar,Anekal,12,25,30,13
2022-05-01,Vaddarapalya,Vishwanathpura,17,26,30,16
2020-05-01,Agrahara-Yelahanka,Kumbalgodu,13,29,26,12
2021-06-22,Horamavu,Ulsoor,16,27,30,27
2020-03-06,Naidu Layout,Muthanallur,20,37,27,16
2022-02-03,Rayasandra,Thippasandra,17,34,27,17
2021-04-24,Nelaguli,Kundalahalli,12,25,30,19
2020-11-05,Amrutahalli-Byatarayanapura,Thirumalashettyhally,14,35,25,30
2022-04-16,Amarjyothi Layout-Domlur,Guttahalli,12,31,28,30
2020-10-17,Vaishnavi Layout,Attukal Layout,18,39,26,20
2021-07-12,Royal County,Lingadeeranhalli-Kempe Gowda Nagar,13,38,27,15
2021-06-26,Ranka Colony,Hosakerehalli,18,36,30,19
2020-09-06,Nellukunte,Tavarekere-BTM Layout,13,38,30,13
2020-09-04,Attiguppe,Nehru Nagar,15,27,25,15
2021-09-04,Bellandur,Kumbiganahalli,18,39,27,20
2021-09-28,Mailasandra,MEI Colony,15,27,30,28
2021-07-27,Laggere Road,Nagdevanahalli,20,26,30,17
2020-03-10,Maruthi Nagar Yelahanka,Suryanagar,14,40,26,28
2021-02-05,Hennur,Ayappa Garden-Adugodi,12,38,28,25
2020-03-22,Meenakshi Layout,AMS Layout,13,40,30,20
2022-04-15,Cox Town,Lingaraja Puram,18,27,28,21
2021-02-14,Medahalli,RPC Layout,15,39,29,10
2021-04-04,Riches Garden Main Road,Sadaramangala,15,30,27,22
2022-01-25,S K Garden,Subbannaiah Palya,12,27,25,30
2021-06-06,Rajiv Gandhi Nagar,Visthar,15,29,28,17
2021-07-07,Tasker Town,Umar Nagar,19,37,29,12
2021-04-28,Narayana Nagar 3rd Block,Poorna Pragna Layout,12,25,29,29
2021-10-31,Anekal – Hosur Road,Anekal Thally Road,20,35,29,29
2020-08-06,Om Shakti Layout,Weavers Colony,13,38,29,20
2022-01-16,Basavanagudi,Nagvarpalya Main Road,17,27,26,19
2020-11-02,Patel Narayanswamy Layout,Panathur,16,36,30,26
2020-06-08,Nagdevanahalli,Gandhi Nagar,13,26,25,17
2020-12-13,Hoodi,Vaderahalli,13,40,28,28
2020-10-02,Raghavendra Colony,Amarjyothi Layout-Domlur,15,38,25,15
2020-03-17,Akshayanagar,Whitefield,19,29,28,18
2021-03-25,Nagasandra,Mahalakshmi Layout,12,34,27,14
2022-05-06,St Marks Road,Ramamurthy Nagar,19,39,29,13
2021-10-06,Royal County,Kothanoor,16,36,27,27
2021-08-16,Nelamangala – Chikkaballapura Road,Talaghattapura,20,29,29,13
2021-03-12,Arasanahalli,Kumbalgodu,18,36,28,21
2022-03-31,Malleshpalya,Mukthi Nagar,16,30,29,25
2021-03-11,Suggatta,BTM Layout,16,30,29,24
2021-08-04,MCECHS Layout,Mysore Road,19,37,25,13
2020-06-22,Hennur,Anepalya,20,32,30,17
2021-07-30,Malur-Hosur Road,Kaggadasapura,17,26,25,10
2021-06-02,Varanasi Main Road,Magrath Road,15,27,27,29
2020-10-05,Mission Road,Kumara Park East,15,37,26,19
2021-12-23,Lakshminarayana Pura,Madiwala,12,27,28,30
2021-02-28,Sadaramangala,Old Airport Road,17,31,25,29
2021-09-01,NR Layout,Anand Nagar,17,35,29,13
2021-05-08,Palanahalli,NS Palya,13,30,29,18
2021-02-06,Koramangala 2nd Block,Pavamanapura,13,34,25,27
2021-08-09,Mallasandra,Rustam Bagh Layout,13,29,25,26
2022-01-25,Nagavara,Hoskote,20,31,29,26
2021-10-10,Koramangala 7th Block,AECS Layout – C Block,13,34,26,28
2021-10-14,Rachenahalli,AECS Layout – A Block,17,35,27,17
2020-11-30,Whitefield Road,Laggere Road,16,33,30,16
2021-12-29,Om Shakti Layout,Malur-Hosur Road,18,35,25,25
2020-12-10,Vishweshwarapura,Vishwanathpura,13,32,27,20
2020-11-12,Nayanda Halli,Thammasettihalli,20,27,30,16
2020-06-03,Lottegollahalli,Kasavanahalli,14,34,30,30
2020-05-24,Nagavara,Sulikere,20,32,29,23
2021-04-06,P and T Layout-Ramamurthy Nagar,Marsandra-Anagalapura,14,25,26,14
2022-05-09,Sadahalli,Vijayashri Layout,12,26,28,23
2020-07-18,Kumbharhalli,Muneshwara Layout,13,38,25,27
2022-03-01,Wilson Garden,Annaiah Reddy Layout-JP Nagar,12,33,30,18
2020-08-17,Ayappa Garden-Adugodi,Bellahalli,12,25,29,23
2022-03-27,Mosque Road,Narasapura,18,29,29,12
2021-07-17,Ram Krishna Nagar,Udaya Nagar,17,30,29,25
2020-06-12,Sadenahalli,Nagavara,13,38,25,11
2020-08-10,Koramangala 6th Block,Basavanagudi,13,29,30,20
2022-01-14,Kalkere,AECS Layout – C Block,20,40,30,26
2021-07-19,Suddagunte Palya,Annapurneswari Layout,20,30,26,24
2020-02-11,Thammasettihalli,Thimaiah Garden,19,40,26,21
2020-10-05,Babusa Palya,Tasker Town,20,38,30,20
2021-09-23,Nandi Durg Road,T Dasarahalli,18,36,30,17
2021-09-07,Venkatadri Layout,Akkipete,13,31,29,30
2020-03-15,Chikkalasandra,Aavalahalli,14,36,25,21
2020-11-16,Lakkasandra Extension,Saptagiri Layout-RR Nagar,17,32,29,10
2020-09-28,Dommasandra,Cox Town,20,25,27,14
2022-01-24,Raj Bhavan Road,Valepura,12,33,30,26
2020-09-13,MC Layout,Samruddi Layout,18,36,25,20
2020-05-19,Laggere Road,Hennur,20,40,27,17
2020-03-30,Battarahalli,Thimappa Reddy Layout,18,28,28,19
2020-06-03,MEI Layout,Veerannapalya,17,34,27,19
2020-10-04,Reshme Nagara,Tharaballi,15,33,30,15
2020-07-17,Kattigenahalli,Tannery Road,13,36,25,10
2021-03-24,Yerappanahalli,Muddinapalya,18,29,28,11
2020-08-15,Off Sarjapur road,Rest House Road,19,34,28,14
2020-12-28,KR Puram,MTS Layout,12,36,25,22
2020-08-01,Belatur,Ananth Nagar Phase 1,14,37,30,11
2021-08-11,Shanthi Nagar,Raghavendra Nagar-Kalkere,16,25,28,14
2021-09-07,Harlur,Masti – Malur Road,19,35,28,15
2022-02-08,Mysore Road,Vasanthapura Main Road,18,38,29,26
2021-07-30,Thidlu,Allalasandra,20,37,30,25
2021-07-27,Subbaiyapalya,Gandhi Nagar,19,40,30,29
2022-02-09,Vimanapura,Palanahalli,16,39,25,29
2021-10-17,Pattegarhpalya,Kodigehalli,19,31,29,13
2021-08-30,Sampigehalli,Anantapuram,13,30,27,23
2020-06-21,Mariyannapalya,National Highway 207,13,40,30,16
2021-11-03,Hosakerehalli,Teacher’s Colony,15,34,30,19
2020-11-27,Roopena Agrahara,Venkatadri Layout,18,26,30,15
2020-08-09,Vinayaka Layout,Vijayapura,16,33,28,25
2021-11-07,Tapsihalli,Kadugodi,20,32,30,15
2021-05-24,Krishnappa Garden,Mallathahalli,15,37,27,14
2020-04-12,Thavarekere-Hoskote,Avenue Road,15,31,25,12
2021-10-06,Raghuvanahalli,Pottery Town,13,33,30,10
2020-09-28,Tharahunise,Jalahalli East,15,36,28,29
2022-01-11,Rameshnagar,Wheeler Road,19,25,27,23
2021-11-06,VHBCS Layout,Maragondanahalli Main Road,13,35,25,18
2021-01-12,Rajvi Nagar,St. Johns Road,12,32,29,10
2020-02-09,Kodihalli,Maragondanahalli Main Road,19,35,27,12
2022-03-01,Ragihalli,Mittaganahalli,17,29,27,29
2020-06-03,Nellukunte,Nelaguli,13,36,25,10
2020-05-24,Sanchar Nagar MCECHS Layout,Anand Nagar,13,28,25,19
2021-03-25,Srinivasa Nagar,Abbigere,19,31,27,28
2020-08-25,Malleswaram West,Ejipura,15,27,30,16
2020-04-27,Langford Town,Bommasandra,12,33,26,20
2021-08-31,P and T Layout-Ramamurthy Nagar,Nehru Nagar,12,28,27,19
2020-04-04,Peresandra,Om Shakti Layout,15,38,26,16
2020-02-08,Srinivasa Nagar,NR Colony,16,31,29,18
2022-05-27,Udaypura,Priyadarshini Layout,19,33,30,20
2021-06-29,Thalaghattapura,Thanisandra Main Road,20,39,29,21
2021-05-25,Malleswaram West,Sankey Road,12,28,30,18
2021-02-06,Akkipete,Domlur,20,38,29,18
2020-02-11,Outer Ring Road,Victoria Layout,13,35,25,14
2021-01-13,Medimallasandra,Kaggadasapura,13,33,28,21
2021-02-05,PNB Layout,Neraganahalli,20,39,29,17
2020-12-29,KR Road,Anjanapura Township,20,26,27,10
2021-05-26,Agrahara Badavane,Thavarekere-Magadi Road,12,27,25,25
2021-05-26,Indira Nagar,Nagarabhavi 2nd Stage,12,34,26,18
2020-05-14,Pattandur Agrahara,Nelaguli,16,39,28,29
2021-09-08,Jnana Ganga Nagar,Tharaballi,12,29,28,13
2020-07-21,Ganga Nagar,OMBR Layout,14,32,28,10
2021-08-12,Subbaiyapalya,Vyalikaval,15,26,26,14
2021-01-25,Belathur Main Road,Saptagiri Layout-RR Nagar,19,37,29,28
2021-06-21,Medi Agrahara,Mallathahalli,15,29,25,24
2022-03-02,Maligondanahalli,Tavarekere-BTM Layout,20,25,30,16
2022-05-06,Anchepalya,Veersandra,18,31,27,18
2022-04-01,V Nagenahalli,Dommasandra,20,25,27,12
2021-11-10,V Nagenahalli,Nagapura,17,36,26,30
2022-05-27,Muthanallur,Pillahalli,15,34,28,18
2021-03-17,Murugesh Palya,Yadavanahalli,18,32,26,12
2020-10-30,Muddenahalli,Andrahalli Main Road,20,30,27,22
2021-10-08,Mosque Road,Viratnagar,14,30,25,29
2020-06-02,Hesaraghatta,Vinayaka Nagar-Vimanapura,20,39,30,23
2020-07-30,Bannerghatta Road,Sampangi Rama Nagar,16,40,28,15
2022-04-08,Medaralli,Nagasandra,14,40,26,24
2020-12-05,Bilekahalli,Nimbekaipura,18,37,29,19
2021-08-10,Pothalappa Garden,Muneshwara Layout,18,26,29,25
2020-05-03,Thyagaraja Nagar,NR Layout,14,25,29,17
2020-06-20,Mahalakshmi Layout,Residency Road,19,40,29,16
2020-04-12,Lakshmipura,Yettakodi,17,29,30,27
2020-07-22,Vaishnavi Layout,Kempegowda Nagar,18,39,30,11
2021-01-24,Munireddy Layout,Ramamurthy Nagar,13,38,25,20
2020-07-18,Sadduguntepalya,NGEF Layout,13,35,25,14
2022-03-07,M Hosahalli,Pulikeshi Nagar,13,32,30,12
2020-05-28,Mookambika Nagar,Viveka Nagar,12,40,27,22
2020-11-10,Vijayashri Layout,Jnana Ganga Nagar,17,30,25,15
2022-04-28,Ramsandra,Ashwath Nagar,16,34,26,13
2020-09-29,Maralakunte,Udaya Nagar,18,35,25,17
2022-01-24,Doddabommasandra,Margondanahalli,16,35,28,27
2022-01-07,Paradise Colony,Vijayapura,16,31,27,10
2022-03-24,Vishwanathpura,Ashirvad Colony,20,33,27,11
2020-02-01,Patel Muniyappa Layout,Upkar Layout,15,27,27,20
2022-04-05,Syndicate Bank Colony-Arekere,Yarab Nagar,19,36,30,16
2021-11-25,Bidadi,Yemalur,19,25,29,18
2022-04-19,Rajiv Gandhi Nagar,RMV 2nd Stage,13,30,26,23
2020-08-05,RBI East Layout,Raghavendra Colony,14,38,25,12
2022-02-02,Mavalli,Rest House Road,13,36,29,24
2021-11-25,MEI Colony,St Thomas Town,14,26,29,27
2021-09-25,Sultanpete,S K Garden,20,37,25,27
2020-08-17,Tigalarpalya,Sulivara,17,31,27,27
2020-08-24,Hesaraghatta,Kamala Nagar,17,34,25,22
2021-05-16,Meenakshi Layout,Lalbagh Road,20,26,29,23
2020-11-10,HSR Layout,New BEL Road,20,28,25,23
2022-03-26,Abbigere,Nagarabhavi Main Road,14,34,30,17
2021-06-19,Meesaganahalli,Ambedkar Veedhi,13,27,26,21
2020-11-16,Choodasandra,NICE Road,12,39,26,19
2022-03-24,Vittal Nagar,Padmeshwari Nagar,19,27,25,18
2020-07-31,Akshaya Nagar-Ramamurthy Nagar,Thambuchetty Palya,17,25,25,27
2021-01-27,Medi Agrahara,Thammenahalli,17,29,28,27
2022-05-30,Vignana Nagar,Mahadeva Kodigehalli,18,36,28,29
2020-04-21,Pragathi Nagar,Bommasandra,20,33,30,15
2020-06-14,Nobo Nagar,Malur-Hosur Road,12,34,28,23
2021-04-19,Ram Krishna Nagar,Bennigana Halli,15,30,30,16
2020-09-24,Tejaswini Nagar,Srirampura,19,39,25,23
2021-08-24,Vidyaranyapura,Taralu,16,27,25,20
2020-09-23,Majestic,Ullalu Upanagara,20,26,29,24
2022-02-14,Bellandur,Padmeshwari Nagar,15,33,29,19
2021-03-01,Yerthiganahalli,Venkateshwara Layout,14,28,28,17
2020-12-29,Babusa Palya,Kothanoor,14,28,26,27
2022-05-02,Kudlu Gate,Tavarekere-BTM Layout,13,38,26,19
2021-10-23,Bilekahalli,Chansandra,20,25,25,25
2021-03-30,Yerthiganahalli,Vaderamanchana Halli,15,32,28,16
2021-05-12,Chamarajpet,Muthkur,14,34,29,25
2022-05-25,Hebbal,RMV 2nd Stage,15,31,30,21
2020-07-03,Lavelle Road,Venkateshwara Layout,18,33,27,11
2021-01-21,Bannerghatta Road,Nehru Nagar,18,27,28,26
2020-12-12,St Thomas Town,Austin Town,18,33,27,28
2021-01-16,Palace Road,AMCO Colony,16,29,25,17
2021-02-22,Yelachenahalli,Marasandra,15,29,27,16
2021-12-05,TC Palya,Poojena Agrahara,14,35,27,24
2021-05-18,Om Shakti Layout,Aduru-Aavalahalli,14,33,26,14
2021-04-18,Marathahalli,Narayana Nagar 2nd Block,18,39,30,27
2022-01-15,Mathikere,Rustam Bagh Layout,13,31,25,22
2021-12-11,Vimanapura,Razack Palya,14,26,27,15
2022-02-08,Achit Nagar,Vabasandra,12,31,25,30
2020-10-23,Mangammanapalya,P and T Layout-Ramamurthy Nagar,19,27,26,13
2021-04-16,Horamavu,Annaiah Reddy Layout-JP Nagar,13,33,28,28
2022-05-27,Maragondanahalli Main Road,Hosur Road,16,32,28,14
2020-09-23,Vijayashri Layout,Kammanahalli,16,29,26,29
2022-05-04,Thammasettihalli,AECS Layout – B Block,14,25,25,26
2020-08-30,Maruthi Nagar Yelahanka,Maruti Nagar-BTM Layout,13,37,29,27
2021-03-08,Kumbiganahalli,MCECHS Layout,20,40,27,30
2020-12-03,Mission Road,Kalkere,17,25,26,23
2022-02-11,Koramangala 5th Block,Manjunath Nagar,15,28,29,30
2020-11-23,New Bank Colony,RBI East Layout,13,34,29,10
2021-05-02,RK Township,Hongasandra,14,29,29,12
2021-08-31,Kalena Agrahara,RT Nagar,13,27,25,28
2021-09-10,Rahuthnahalli Main Road,Ullalu Upanagara,13,28,25,15
2020-10-18,Bidrahalli,Muneshwara Block,17,30,27,17
2021-02-17,TC Palya Road,Seshadripuram,14,26,29,20
2022-02-16,Vasanthapura,Sarjapur Road,18,39,25,23
2020-12-10,Anjanapura 2nd block,New Bank Colony,12,33,28,12
2022-03-12,Koramangala 4th Block,Mahadevapura,20,39,25,11
2021-11-05,Hongasandra,Muneshwara Block,19,26,28,28
2021-09-07,Rustam Bagh Layout,Ullal,16,30,29,20
2022-05-29,Horamavu,Yettakodi,14,31,28,20
2021-12-04,Ram Krishna Nagar,Sadduguntepalya,12,40,25,14
2021-02-23,Anantapuram,Manganahalli,14,36,25,21
2022-03-22,Rayasandra,RKM Layout,12,26,27,29
2022-03-18,Armane Nagar,Madappanahalli,16,39,28,21
2021-01-05,Kothanoor,Vajarahalli,15,33,29,20
2020-06-11,Vinayakanagar-Hebbal,Vishweshwarapura,13,36,27,24
2020-12-09,Thathaguni,Rachenahalli,12,32,25,23
2022-01-16,Amruthnagar,Malleshwaram,13,31,28,10
2020-08-22,PNB Layout,Nellukunte,14,25,29,12
2021-05-27,Vijayashri Layout,Sanjeevini Nagar,16,28,30,27
2022-03-06,Ambalipura Sarjapur Road,Medi Agrahara,18,29,28,13
2021-07-16,Anepalya,Minhaj Nagar,15,39,27,14
2020-12-18,Ayappa Garden-Adugodi,Sadahalli,20,36,30,16
2021-04-16,Royal County,Uttari,13,34,26,21
2020-08-13,Maralakunte,Krishnappa Garden,20,29,26,15
2020-12-03,Abbigere,Madhavan Park,14,25,25,15
2022-03-17,Veersandra,Mahadevapura,14,27,26,26
2020-12-08,Lingadheeranahalli,Old Byappanahalli,20,29,27,19
2020-02-11,Srinivaspura,Vinayakanagar-Hebbal,17,39,28,15
2021-05-10,Maligondanahalli,Kunigal Road,14,30,30,11
2021-04-26,Jalahalli East,Varthur,14,25,26,17
2021-11-06,Manjunath Nagar,Wilson Garden,13,34,30,20
2020-03-15,Manchenahalli,Tapsihalli,14,39,29,30
2022-01-12,Tank Bund Road,Remco Layout,15,31,30,28
2021-11-02,Madavara,Bannerghatta,20,40,28,25
2021-01-18,Ashwath Nagar,Medahalli,14,35,30,16
2020-09-27,Richmond Town,Vidyamanya Nagar,18,38,28,19
2022-02-02,Milk Colony,Tank Bund Road,19,36,25,22
2020-03-14,Malagala,Nelamangala – Chikkaballapura Road,17,27,28,24
2020-02-29,Nisarga Nandana Layout,Narasipura Layout,13,39,30,12
2021-01-13,Outer Ring Road-Banaswadi,Machohalli,13,29,25,27
2020-05-22,Tumkur Road,Vinayaka Nagar-Vimanapura,12,38,26,27
2020-09-11,Bidrahalli,Malle Nalsandra,13,34,29,25
2021-08-14,Akshayanagar,Maruthi Extension,12,40,28,16
2021-02-27,Thanisandra Road,Makali,19,33,26,17
2020-12-06,Nagapura,Koramangala 4th Block,20,37,27,18
2020-07-29,Nelakadiranahalli,Ashta Laxmi Layout,15,27,30,27
2020-10-24,Tavarekere Main Road,Race Course Road,18,36,29,22
2022-04-08,Austin Town,Medi Agrahara,19,25,28,14
2020-05-16,Indira Nagar,Rajeshwari Nagar,20,36,25,17
2021-04-10,Nanjappa Garden,Seshadripuram,12,30,27,28
2021-09-23,NGR Layout,Parappana Agrahara,16,29,29,20
2021-03-28,Thubarahalli,Koti Hosahalli,17,25,30,28
2022-02-24,Hesaraghatta,Vidyaranyapura,18,27,26,17
2021-12-05,Nagamangala,Banashankari,18,25,30,11
2020-11-09,Ashwath Nagar,B Narayanapura,16,26,26,29
2020-05-04,Anekal – Hosur Road,Kalyan Nagar,12,32,26,16
2021-10-14,Mahalakshmipuram,Tharaballi,18,38,29,27
2021-07-16,Tavarekere Main Road,Narayanapura,17,25,30,29
2021-09-26,Nelakadiranahalli,Krishnappa Garden,13,32,28,12
2021-12-27,Hoskote,Rukmini Nagar,18,34,28,28
2021-06-15,Laggere,Jaya Chamarajendra Nagar,19,28,25,13
2020-03-10,kaikondrahalli,Marathahalli ORR,18,29,27,12
2022-02-05,Tilak Nagar,Kammanahalli,19,26,30,25
2021-10-12,Thyamagondlu,Subramanyapura Main Road,15,26,28,27
2020-10-12,T.Begur,Ranka Colony,12,34,28,19
2020-10-29,Residency Road,Koramangala,16,27,28,25
2020-04-14,A Narayanapura,Raja Rajeshwari Nagar,13,34,25,22
2020-12-12,Vishweshwaraiah Layout,Mahadevapura,20,38,27,29
2021-04-02,Ashirvad Colony,Uttarahalli Main Road,16,38,25,14
2021-01-27,Sampigehalli,Naidu Layout,18,40,29,26
2021-01-19,Mico Layout,Annapurneshwari Nagar,20,40,29,16
2020-04-07,Devarachikkanahalli,Anjanapura,12,36,28,12
2022-05-13,Pai Layout,Kadugondanahalli,18,26,30,16
2021-09-08,Kaggadasapura,Nagashetty Halli,20,25,26,22
2020-10-18,Sanchar Nagar MCECHS Layout,Kuthaganahalli,20,33,30,21
2021-09-04,Adarsh Nagar-Nelamangala,Laggere Road,16,32,27,30
2021-10-29,Sadanandanagar,Pampamahakavi Road,18,25,29,26
2021-02-23,Ambedkar Layout,State Bank of India Colony,15,36,26,17
2021-01-25,Srinivasa Nagar,Vittal Nagar,20,33,29,18
2022-02-22,RMV,Vaderahalli,16,40,26,13
2021-06-09,AECS Layout – B Block,Thotada Guddadhalli,19,27,28,14
2020-10-15,Varanasi,Horamavu,16,25,25,17
2022-04-06,Nagappa Reddy Layout,Navodaya Nagar,17,28,26,22
2021-05-16,Whitefield,Rukmini Nagar,19,27,28,19
2021-08-05,AECS Layout – A Block,Vidyamanya Nagar,17,31,29,10
2021-06-05,Ambedkar Layout,Sultanpalya,19,28,26,16
2020-05-26,Anchepalya,Ashwini Layout,12,29,30,24
2020-11-21,Totagere,Alfa Gardens,19,40,25,21
2022-02-13,Ramagondanahalli,Nagondanahalli,16,31,29,17
2021-03-16,Nelaguli,Madeshwara Nagar,12,28,27,10
2020-10-06,Yeshwanthpur,Ramsandra,14,28,30,11
2022-03-23,St. Johns Road,Vasanthapura,14,27,28,28
2020-06-05,Valepura,Virupakshapura,15,28,28,29
2021-06-09,Pramod Layout,Madappanahalli,16,29,25,12
2021-03-29,Off Sarjapur road,AMS Layout,17,25,29,19
2022-02-16,Rahmath Nagar,MEI Colony,19,36,27,12
2021-04-12,Ananth Nagar Phase 1,Tavarekere-BTM Layout,13,36,25,10
2020-07-03,Langford Road,Naraganahalli,16,29,30,15
2020-08-09,Ashok Nagar,HBR Layout,20,33,25,27
2022-04-12,State Bank of India Colony,Tharahunise,17,40,30,29
2021-09-09,Koramangala 4th Block,Thammasettihalli,19,26,26,22
2021-08-07,Thanisandra Road,Vidyaranyapura,20,32,29,13
2022-01-23,Cox Town,Mysore Road,18,40,27,17
2020-12-13,Sahakara Nagar,Nanjappa Layout,12,40,29,12
2020-07-15,Adakamaranahalli,Peresandra,20,37,25,30
2022-05-14,Annapurneswari Layout,Medahalli,15,31,30,21
2021-11-26,Srinidhi Layout,Prakash Layout,20,38,29,27
2021-03-21,Nagvarpalya Main Road,LB Shastri Nagar,20,40,30,28
2020-05-04,Poojena Agrahara,Kumbalgodu,19,38,28,23
2021-05-17,Rukmani Colony,Vaishnavi Layout,12,40,28,10
2020-12-15,NICE Road,Medimallasandra,13,38,28,22
2021-06-23,Koti Hosahalli,Attiguppe,14,39,28,16
2021-10-11,Srinivaspur,Muddamma Garden Extension,17,32,28,22
2020-06-24,Nandini Layout,Sadguru Layout,15,36,26,30
2021-09-06,AMS Layout,Samruddi Layout,12,26,30,10
2021-03-10,Nimbekaipura,Kothanoor,15,35,30,29
2022-01-20,AECS Layout – A Block,Lakkondally,15,34,29,18
2020-02-10,Nobo Nagar,Kempegowda Nagar,17,35,27,21
2021-04-19,S K Garden,Udaya Nagar,13,34,30,16
2022-02-21,Raghuvanahalli,Ramachandrapuram,13,38,25,16
2020-03-12,Magrath Road,Abbigere,19,37,28,10
2022-04-01,Hongasandra,Viswaneedam,13,39,25,15
2020-10-04,Okalipuram,Bennigana Halli,16,30,25,15
2021-08-21,Padmanabha Nagar,Malle Nalsandra,15,40,30,21
2021-09-13,Peenya 3rd Stage,Thammasettihalli,14,28,27,10
2021-03-20,Ashirvad Colony,Anugraha Layout,19,28,28,15
2021-11-30,Peresandra,Narasapura Industrial Road,14,32,29,20
2020-08-26,Sampigehalli,Kurudusonnenahalli,12,40,30,16
2021-04-13,Kamala Nagar,Doddanekkundi,16,37,25,21
2021-06-02,Vimanapura,Victoria Layout,19,34,27,10
2021-04-19,Off Bannerghatta Road,NGR Layout,17,37,27,11
2020-02-16,Mosque Road,Sadguru Layout,14,30,28,22
2020-11-05,Shanthi Nagar,Muthusandra,18,38,27,25
2021-08-23,Vijaya Bank Layout,S.T. Bed,16,29,25,12
2021-07-18,Thimmapura,Nobo Nagar,18,31,26,21
2020-03-04,Nagavara,Akshaya Nagar-Ramamurthy Nagar,13,30,26,10
2021-11-24,Chikkalasandra,Pura,16,40,30,23
2020-06-15,Rustam Bagh Layout,Kalena Agrahara,18,30,28,18
2020-07-30,Pai Layout,Hoodi,12,29,29,13
2021-10-07,Ejipura,Kempegowda Nagar,12,37,30,24
2021-09-23,Telecom Layout,Avenue Road,13,27,28,23
2020-08-05,Krishnasagara,Ashirvad Colony,12,33,28,29
2022-01-11,Yadavanahalli,Ramagondanahalli,18,34,25,26
2020-05-27,Kumbalgodu Industrial Area,Srinidhi Layout,20,37,30,11
2020-10-26,Benson Town,Kalkere,12,30,27,12
2021-03-05,Hoodi,Milk Colony,13,32,30,27
2020-07-01,Venkatagiri Kote,Ambedkar Layout,15,40,26,26
2020-09-01,Ejipura,Thanisandra Road,15,39,29,17
2021-12-09,T Dasarahalli,Tharalu,14,40,29,14
2021-11-24,Maruthi Nagar,Kodihalli,13,30,25,16
2020-02-09,Sulivara,Amrita Nagar,15,32,25,24
2020-09-28,Vijaya Bank Colony,Puttenahalli,12,25,26,30
2022-03-02,Reddypalya,Lingadeeranhalli-Kempe Gowda Nagar,16,40,27,13
2021-10-02,Maruthi Extension,Rahat Bagh,16,27,26,27
2020-11-12,Poorna Pragna Layout,Bapuji Nagar,14,37,28,13
2020-08-17,Peresandra,MLA Layout,13,33,30,26
2020-10-24,Nagashetty Halli,Kadubeesanahalli,20,27,28,17
2021-08-09,Samethanahalli,Vasanthapura,18,26,28,24
2022-04-24,Mahalakshmipuram,Anjanapura Township,17,31,30,20
2022-01-07,Abbigere,Attiguppe,15,37,25,18
2020-09-20,Malleshwaram,Panduranga Nagar,12,39,27,30
2020-11-14,Tumkur Road,Anugraha Layout,20,28,27,26
2022-01-05,Raja Ram Mohanroy Extension,Marathahalli,19,31,26,19
2020-10-26,Hegde Nagar,Richmond Town,19,39,30,27
2021-06-27,Tharalu,Jaya Chamarajendra Nagar,14,37,28,30
2021-11-10,Laljinagar,MLA Layout,17,27,27,18
2020-07-31,AMCO Colony,Lingapura,15,35,27,13
2021-10-30,Nyanappana Halli,Muneshwara Layout,17,39,27,30
2020-10-09,Kengeri Satellite Town,Vidhana Soudha,18,35,25,17
2022-01-23,New Timberyard Layout,RKM Layout,18,33,25,27
2021-12-24,Mayaghanahalli,West Of Chord Road,12,33,28,18
